Year,Player_Name,Matches_Batted,Not_Outs,Runs_Scored,Highest_Score,Batting_Average,Balls_Faced,Batting_Strike_Rate,Centuries,Half_Centuries,Fours,Sixes,Catches_Taken,Stumpings,Matches_Bowled,Balls_Bowled,Runs_Conceded,Wickets_Taken,Best_Bowling_Match,Bowling_Average,Economy_Rate,Bowling_Strike_Rate,Four_Wicket_Hauls,Five_Wicket_Hauls
2013.0,Rohit Sharma,19,5,538,79*,38.42,409,131.54,0,4,35,28,7,0,19,8,6,0,0/1,0,4.50,0,0,0
2012.0,Rohit Sharma,17,2,433,109*,30.92,342,126.6,1,3,39,18,13,0,17,6,16,0,0/16,0,16.00,0,0,0
2011.0,Rohit Sharma,16,3,372,87,33.81,297,125.25,0,3,32,13,7,0,16,48,53,0,0/14,0,13.25,0,0,0
2010.0,Rohit Sharma,16,2,404,73,28.85,302,133.77,0,3,36,14,9,0,16,114,153,2,1/19,76.50,8.05,57.00,0,0
2009.0,Rohit Sharma,16,3,362,52,27.84,315,114.92,0,1,22,18,5,0,16,138,161,11,4/6,14.63,7.00,12.54,1,0
2008.0,Rohit Sharma,13,1,404,76*,36.72,273,147.98,0,4,38,19,8,0,13,24,25,1,1/25,25.00,6.25,24.00,0,0
2024.0,Romario Shepherd,6,3,57,39*,28.5,21,271.43,0,0,5,5,0,0,6,72,159,1,1/54,159.00,13.25,72.00,0,0
2023.0,Romario Shepherd,1,0,0,0,0.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022.0,Romario Shepherd,3,1,58,26*,29.0,41,141.46,0,0,2,5,0,0,3,54,98,3,2/42,32.67,10.89,18.00,0,0
2024.0,Rovman Powell,9,1,103,27,17.17,68,151.47,0,0,10,6,8,0,9,0,0,0,0,0,0,0,0,0
2023.0,Rovman Powell,3,0,7,4,2.33,9,77.78,0,0,1,0,0,0,3,12,18,1,1/18,18.00,9.00,12.00,0,0
2022.0,Rovman Powell,14,2,250,67*,25.0,167,149.7,0,1,10,22,10,0,14,6,17,0,0/17,0,17.00,0,0,0
2024.0,Ruturaj Gaikwad,14,3,583,108*,53.0,413,141.16,1,4,58,18,5,0,14,0,0,0,0,0,0,0,0,0
2023.0,Ruturaj Gaikwad,16,1,590,92,42.14,400,147.5,0,4,46,30,17,0,16,0,0,0,0,0,0,0,0,0
2022.0,Ruturaj Gaikwad,14,0,368,99,26.29,291,126.46,0,3,33,14,4,0,14,0,0,0,0,0,0,0,0,0
2021.0,Ruturaj Gaikwad,16,2,635,101*,45.35,466,136.26,1,4,64,23,6,0,16,0,0,0,0,0,0,0,0,0
2020.0,Ruturaj Gaikwad,6,2,204,72,51.0,169,120.71,0,3,16,6,4,0,6,0,0,0,0,0,0,0,0,0
,Ryan Rickelton,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2021.0,Sachin Baby,1,0,7,7,7.0,17,41.17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2017.0,Sachin Baby,3,0,15,12,5.0,15,100.0,0,0,2,0,2,0,3.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2016.0,Sachin Baby,11,1,119,33,23.8,79,150.63,0,0,9,5,1,0,11.0,10.0,8.0,2.0,2/4,4.00,4.80,5.00,0.0,0.0
2013.0,Sachin Baby,4,0,3,3,3.0,7,42.85,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2024.0,Sai Kishore,5,1,13,13,13.00,6.0,216.67,0,0,0,2,2,0,5,90,137,7,4/33,19.57,9.13,12.86,1,0
2022.0,Sai Kishore,5,0,0,0,0,0.0,0,0,0,0,0,3,0,5,96,121,6,2/7,20.17,7.56,16.0,0,0
2024.0,Sam Curran,13,2,270,63,27.0,219,123.29,0,2,24,6,7,0,13,246,416,16,3/28,26.0,10.15,15.38,0,0
2023.0,Sam Curran,14,3,276,55,27.6,203,135.96,0,1,20,13,5,0,14,287,489,10,3/31,48.9,10.22,28.7,0,0
2021.0,Sam Curran,9,1,56,34,18.66,29,193.1,0,0,5,3,1,0,9,198,328,9,3/34,36.44,9.93,22.0,0,0
2020.0,Sam Curran,14,3,186,52,23.25,141,131.91,0,1,12,12,7,0,14,252,344,13,3/19,26.46,8.19,19.38,0,0
2019.0,Sam Curran,9,4,95,55*,23.75,55,172.72,0,1,13,3,2,0,9,198,323,10,4/11,32.3,9.78,19.8,1,0
2024.0,Sameer Rizvi,8,1,51,21,12.75,43,118.6,0,0,4,2,4,0,8,0,0,0,0,0,0,0,0,0
2024.0,Sandeep Sharma,10,0,0,0,0,0.0,0,0,0,0,0,3,0,11,228,311,13,5/18,23.92,8.18,17.54,0,1
2023.0,Sandeep Sharma,12,2,2,2*,0,6.0,33.33,0,0,0,0,4,0,12,276,396,10,2/25,39.6,8.61,27.6,0,0
2022.0,Sandeep Sharma,5,0,0,0,0,0.0,0,0,0,0,0,2,0,5,120,153,2,1/18,76.5,7.65,60.0,0,0
2021.0,Sandeep Sharma,7,1,8,8*,8.00,7.0,114.28,0,0,1,0,1,0,7,141,203,3,1/20,67.66,8.63,47.0,0,0
2020.0,Sandeep Sharma,13,3,12,9,6.00,15.0,80.00,0,0,1,0,0,0,13,312,374,14,3/34,26.71,7.19,22.28,0,0
2019.0,Sandeep Sharma,11,2,6,5*,0.00,3.0,200.00,0,0,1,0,1,0,11,256,352,12,3/19,29.33,8.25,21.33,0,0
2018.0,Sandeep Sharma,12,1,0,0*,0.00,4.0,0.00,0,0,0,0,2,0,12,264,333,12,2/17,27.75,7.56,22.0,0,0
2017.0,Sandeep Sharma,13,4,7,5*,0.00,6.0,116.66,0,0,0,0,3,0,13,288,398,17,4/20,23.41,8.29,16.94,1,0
2016.0,Sandeep Sharma,14,4,8,5*,0.00,9.0,88.88,0,0,0,0,2,0,14,300,366,15,2/11,24.4,7.32,20.0,0,0
2015.0,Sandeep Sharma,14,2,9,7,9.00,14.0,64.28,0,0,1,0,2,0,14,300,350,13,4/25,26.92,7.0,23.07,1,0
2014.0,Sandeep Sharma,11,1,2,2*,0.00,5.0,40.00,0,0,0,0,1,0,11,241,354,18,3/15,19.66,8.81,13.38,0,0
2013.0,Sandeep Sharma,4,1,0,0,0.00,0.0,0.00,0,0,0,0,0,0,4,96,119,8,3/21,14.87,7.43,12.0,0,0
2024.0,Sanju Samson,15,4,531,86,48.27,346,153.47,0,5,48,24,6,1,15,0,0,0,0,0,0,0,0,0
2023.0,Sanju Samson,14,2,362,66*,30.17,236,153.39,0,3,25,24,3,3,14,0,0,0,0,0,0,0,0,0
2022.0,Sanju Samson,17,1,458,55,28.63,312,146.79,0,2,43,26,14,2,17,0,0,0,0,0,0,0,0,0
2021.0,Sanju Samson,14,2,484,119,40.33,354,136.72,1,2,45,17,7,4,14,0,0,0,0,0,0,0,0,0
2020.0,Sanju Samson,14,1,375,85,28.84,236,158.89,0,3,21,26,9,2,14,0,0,0,0,0,0,0,0,0
2019.0,Sanju Samson,12,2,342,102*,34.2,230,148.69,1,0,28,13,4,1,12,0,0,0,0,0,0,0,0,0
2018.0,Sanju Samson,15,1,441,92*,31.5,320,137.81,0,3,30,19,5,0,15,0,0,0,0,0,0,0,0,0
2017.0,Sanju Samson,14,0,386,102,27.57,273,141.39,1,2,32,19,4,0,14,0,0,0,0,0,0,0,0,0
2016.0,Sanju Samson,14,3,291,60,26.45,259,112.35,0,1,20,8,3,1,14,0,0,0,0,0,0,0,0,0
2015.0,Sanju Samson,14,1,204,76,20.4,163,125.15,0,1,16,8,9,0,14,0,0,0,0,0,0,0,0,0
2014.0,Sanju Samson,13,0,339,74,26.07,273,124.17,0,2,25,17,5,2,13,0,0,0,0,0,0,0,0,0
2013.0,Sanju Samson,11,2,206,63,25.75,178,115.73,0,1,19,5,13,0,11,0,0,0,0,0,0,0,0,0
2024.0,Shahbaz Ahamad,16,3,215,59*,23.89,166,129.52,0,1,7,13,3,0,16,165,270,7,3/23,38.57,9.82,23.57,0,0
2023.0,Shahbaz Ahamad,10,2,42,20*,10.5,39,107.69,0,0,3,1,5,0,10,42,95,1,1/38,95.0,13.57,42.0,0,0
2022.0,Shahbaz Ahamad,16,3,219,45,27.38,181,120.99,0,0,14,9,8,0,16,210,336,4,2/26,84.0,9.6,52.5,0,0
2021.0,Shahbaz Ahamad,11,0,59,14,8.42,53,111.32,0,0,4,2,4,0,11,84,92,7,3/7,13.14,6.57,12.0,0,0
2020.0,Shahbaz Ahamad,2,1,1,1*,0.0,1,100.0,0,0,0,0,1,0,2,36,44,2,2/26,22.0,7.33,18.0,0,0
2024.0,Shahrukh Khan,7,0,127,58,18.14,75,169.33,0,1,9,9,6,0,7,12,15,0,0/7,0,7.50,0,0,0
2023.0,Shahrukh Khan,14,6,156,41*,22.29,94,165.96,0,0,13,9,7,0,14,0,0,0,0,0,0,0,0,0
2022.0,Shahrukh Khan,8,1,117,26,16.71,108,108.33,0,0,4,9,3,0,8,0,0,0,0,0,0,0,0,0
2021.0,Shahrukh Khan,11,3,153,47,21.85,114,134.21,0,0,9,10,4,0,11,0,0,0,0,0,0,0,0,0
,Shaik Rasheed,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Shamar Joseph,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,24,47,0,0/47,0,11.75,0,0,0
2024.0,Shashank Singh,14,6,354,68*,44.25,215,164.65,0,2,28,21,7,0,14,6,5,1,1/5,5.00,5.0,6.00,0,0
2022.0,Shashank Singh,10,1,69,25*,17.25,47,146.81,0,0,5,4,3,0,10,12,20,0,0/10,0,10.0,0,0,0
2022.0,Sherfane Rutherford,3,0,33,28,16.5,50,66.0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0
2019.0,Sherfane Rutherford,7,2,73,28*,14.6,54,135.18,0,0,2,7,5,0,7,41,59,1,1/6,59.00,8.63,41.00,0,0
2024.0,Shimron Hetmyer,12,4,113,27*,22.6,69,163.77,0,0,9,7,4,0,12,0,0,0,0,0,0,0,0,0
2023.0,Shimron Hetmyer,14,5,300,56*,37.5,197,152.28,0,1,12,23,11,0,14,0,0,0,0,0,0,0,0,0
2022.0,Shimron Hetmyer,15,8,314,59*,44.86,204,153.92,0,1,21,21,3,0,15,0,0,0,0,0,0,0,0,0
2021.0,Shimron Hetmyer,14,6,242,53*,34.57,144,168.05,0,1,19,12,4,0,14,0,0,0,0,0,0,0,0,0
2020.0,Shimron Hetmyer,12,3,185,45,23.12,125,148.0,0,0,11,12,7,0,12,0,0,0,0,0,0,0,0,0
2019.0,Shimron Hetmyer,5,0,90,75,18.0,73,123.28,0,1,4,7,3,0,5,0,0,0,0,0,0,0,0,0
2024.0,Shivam Dube,14,3,396,66*,36.0,244,162.3,0,3,28,28,2,0,14,6,14,1,1/14,14.00,14.00,6.00,0,0
2023.0,Shivam Dube,16,3,418,52,38.0,264,158.33,0,3,12,35,6,0,16,0,0,0,0,0,0,0,0,0
2022.0,Shivam Dube,11,1,289,95*,28.9,185,156.22,0,2,22,16,6,0,11,12,36,0,0/11,0,18.00,0,0,0
2021.0,Shivam Dube,9,1,230,64*,28.75,193,119.17,0,1,18,10,2,0,9,30,49,0,0/5,0,9.80,0,0,0
2020.0,Shivam Dube,11,2,129,27*,18.42,105,122.85,0,0,5,9,2,0,11,54,73,4,2/15,18.25,8.11,13.50,0,0
2019.0,Shivam Dube,4,1,40,24,13.33,33,121.21,0,0,1,3,1,0,4,10,8,0,0/3,0,4.80,0,0,0
2024.0,Shreyas Gopal,3,0,0,0,0,0.0,0,0,0,0,0,1,0,3,42,67,3,1/9,22.33,9.57,14.00,0,0
2022.0,Shreyas Gopal,1,1,9,9*,0,7.0,128.57,0,0,2,0,0,0,1,18,34,1,1/34,34.00,11.33,18.00,0,0
2021.0,Shreyas Gopal,3,1,7,7*,7.00,5.0,140.00,0,0,0,1,0,0,3,42,84,0,0/9,0,12.0,0,0,0
2020.0,Shreyas Gopal,14,1,37,23*,9.25,39.0,94.87,0,0,3,0,2,0,14,300,427,10,2/28,42.70,8.54,30.00,0,0
2019.0,Shreyas Gopal,14,3,63,19*,15.75,46.0,136.95,0,0,8,1,5,0,14,288,347,20,3/12,17.35,7.22,14.40,0,0
2018.0,Shreyas Gopal,11,1,50,24,16.66,45.0,111.11,0,0,5,0,3,0,11,186,236,11,4/16,21.45,7.61,16.90,1,0
2016.0,Shreyas Gopal,1,0,2,2,2.00,16.0,12.50,0,0,0,0,0,0,1,18,18,0,0/18,0,6.0,0,0,0
2015.0,Shreyas Gopal,1,1,1,1*,0.00,1.0,100.00,0,0,0,0,0,0,1,13,23,1,1/23,23.00,10.61,13.00,0,0
2014.0,Shreyas Gopal,4,0,11,11,11.00,10.0,110.00,0,0,1,0,1,0,4,84,113,6,2/25,18.83,8.07,14.00,0,0
2024.0,Shreyas Iyer,14,5,351,58*,39.0,239,146.86,0,2,34,14,10,0,14,0,0,0,0,0,0,0,0,0
2022.0,Shreyas Iyer,14,1,401,85,30.85,298,134.56,0,3,41,11,5,0,14,6,7,0,0/7,0,7.00,0,0,0
2021.0,Shreyas Iyer,8,3,175,47*,35.0,171,102.33,0,0,7,5,6,0,8,0,0,0,0,0,0,0,0,0
2020.0,Shreyas Iyer,17,2,519,88*,34.6,421,123.27,0,3,40,16,6,0,17,0,0,0,0,0,0,0,0,0
2019.0,Shreyas Iyer,16,1,463,67,30.86,386,119.94,0,3,41,14,8,0,16,0,0,0,0,0,0,0,0,0
2018.0,Shreyas Iyer,14,3,411,93*,37.36,310,132.58,0,4,29,21,5,0,14,0,0,0,0,0,0,0,0,0
2017.0,Shreyas Iyer,12,2,338,96,33.8,243,139.09,0,2,36,10,3,0,12,0,0,0,0,0,0,0,0,0
2016.0,Shreyas Iyer,6,0,30,19,5.0,43,69.76,0,0,2,1,4,0,6,0,0,0,0,0,0,0,0,0
2015.0,Shreyas Iyer,14,1,439,83,33.76,342,128.36,0,4,41,21,2,0,14,0,0,0,0,0,0,0,0,0
,Shrijith Krishnan,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Shubham Dubey,4,1,33,25,16.5,19,173.68,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0
2024.0,Shubman Gill,12,1,426,104,38.73,289,147.4,1,2,37,15,1,0,12,0,0,0,0,0,0,0,0,0
2023.0,Shubman Gill,17,2,890,129,59.33,564,157.8,3,4,85,33,6,0,17,0,0,0,0,0,0,0,0,0
2022.0,Shubman Gill,16,2,483,96,34.5,365,132.33,0,4,51,11,7,0,16,0,0,0,0,0,0,0,0,0
2021.0,Shubman Gill,17,0,478,57,28.11,402,118.9,0,3,50,12,6,0,17,0,0,0,0,0,0,0,0,0
2020.0,Shubman Gill,14,1,440,70*,33.84,373,117.96,0,3,44,9,7,0,14,0,0,0,0,0,0,0,0,0
2019.0,Shubman Gill,14,4,296,76,32.88,238,124.36,0,3,21,10,7,0,14,0,0,0,0,0,0,0,0,0
2018.0,Shubman Gill,13,5,203,57*,33.83,139,146.04,0,1,22,5,3,0,13,0,0,0,0,0,0,0,0,0
2024.0,Simarjeet Singh,4,0,0,0,0,0.0,0,0,0,0,0,2,0,4,72,121,5,3/26,24.2,10.08,14.4,0,0
2022.0,Simarjeet Singh,6,2,7,3*,7.00,8.0,87.50,0,0,0,0,1,0,6,108,138,4,2/27,34.5,7.67,27.0,0,0
2024.0,Spencer Johnson,5,3,6,5*,0,7,85.71,0,0,1,0,1,0,5,96,151,4,2/25,37.75,9.44,24.0,0,0
2024.0,Sunil Narine,14,0,488,109,34.86,270,180.74,1,3,50,33,8,0,15,330,368,17,2/22,21.65,6.69,19.41,0,0
2023.0,Sunil Narine,14,3,21,7*,3.0,25,84.0,0,0,2,1,1,0,14,288,383,11,3/33,34.82,7.98,26.18,0,0
2022.0,Sunil Narine,14,2,71,22,8.88,40,177.5,0,0,6,6,3,0,14,336,312,9,2/21,34.67,5.57,37.33,0,0
2021.0,Sunil Narine,14,2,62,26,7.75,47,131.91,0,0,3,5,2,0,14,336,361,16,4/21,22.56,6.44,21.0,1,0
2020.0,Sunil Narine,10,0,121,64,13.44,85,142.35,0,1,10,8,2,0,10,228,302,5,2/28,60.4,7.94,45.6,0,0
2019.0,Sunil Narine,12,1,143,47,17.87,86,166.27,0,0,17,9,0,0,12,266,347,10,2/19,34.7,7.82,26.6,0,0
2018.0,Sunil Narine,16,0,357,75,22.31,188,189.89,0,2,40,23,1,0,16,366,467,17,3/18,27.47,7.65,21.52,0,0
2017.0,Sunil Narine,16,1,224,54,17.23,130,172.3,0,1,34,10,4,0,16,354,412,10,2/29,41.2,6.98,35.4,0,0
2016.0,Sunil Narine,11,3,7,4,7.0,13,53.84,0,0,0,0,2,0,11,257,304,11,3/26,27.63,7.09,23.36,0,0
2015.0,Sunil Narine,8,1,0,0*,0.0,1,0.0,0,0,0,0,1,0,8,192,234,7,4/19,33.42,7.31,27.42,1,0
2014.0,Sunil Narine,16,3,10,6,5.0,14,71.42,0,0,0,0,2,0,16,384,407,21,4/20,19.38,6.35,18.28,2,0
2013.0,Sunil Narine,16,3,21,13,7.0,19,110.52,0,0,0,2,6,0,16,384,350,22,4/13,15.9,5.46,17.45,2,0
2012.0,Sunil Narine,15,1,9,9*,9.0,7,128.57,0,0,2,0,1,0,15,355,324,24,5/19,13.5,5.47,14.79,1,1
2024.0,Suryakumar Yadav,11,1,345,102*,34.5,206,167.48,1,3,36,18,4,0,11.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2023.0,Suryakumar Yadav,16,2,605,103*,43.21,334,181.14,1,5,65,28,6,0,16.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2022.0,Suryakumar Yadav,8,1,303,68*,43.29,208,145.67,0,3,23,16,3,0,8.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2021.0,Suryakumar Yadav,14,0,317,82,22.64,221,143.43,0,2,40,10,5,0,14.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2020.0,Suryakumar Yadav,16,3,480,79*,40.0,331,145.01,0,4,61,11,8,0,16.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2019.0,Suryakumar Yadav,16,2,424,71*,32.61,324,130.86,0,2,45,10,9,0,16.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2018.0,Suryakumar Yadav,14,0,512,72,36.57,384,133.33,0,4,61,16,8,0,14.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2017.0,Suryakumar Yadav,10,1,105,31,17.5,88,119.31,0,0,8,3,5,0,10.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2016.0,Suryakumar Yadav,15,4,182,60,26.0,143,127.27,0,1,18,5,6,0,15.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2015.0,Suryakumar Yadav,13,4,157,46*,17.44,113,138.93,0,0,12,8,7,0,13.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2014.0,Suryakumar Yadav,16,5,164,34,32.8,117,140.17,0,0,16,5,7,0,16.0,6.0,8.0,0.0,0/8,0,8.00,0,0.0,0.0
2012.0,Suryakumar Yadav,1,0,0,0,0.0,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
,Suryansh Shedge,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Suyash Sharma,2,0,0,0,0,0.0,0,0,0,0,0,1,0,2,24,51,0,0/18,0,12.75,0,0,0
2023.0,Suyash Sharma,11,0,0,0,0,0.0,0,0,0,0,0,0,0,11,234,321,10,3/30,32.10,8.23,23.40,0,0
2024.0,Swapnil Singh,7,3,37,15*,18.50,21,176.19,0,0,3,3,2,0,7,90,133,6,2/28,22.17,8.87,15.00,0,0
2023.0,Swapnil Singh,2,1,2,2*,0,4,50.0,0,0,0,0,0,0,2,12,18,0,0/7,0,9.0,0,0,0
,Swastik Chhikara,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,T Natarajan,14,0,0,0,0,0.0,0,0,0,0,0,2,0,14,308,465,19,4/19,24.47,9.06,16.21,1,0
2023.0,T Natarajan,12,0,0,0,0,0.0,0,0,0,0,0,3,0,12,270,410,10,2/23,41.0,9.11,27.0,0,0
2022.0,T Natarajan,11,0,0,0,0,0.0,0,0,0,0,0,1,0,11,258,406,18,3/10,22.56,9.44,14.33,0,0
2021.0,T Natarajan,2,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,2,48,69,2,1/32,34.5,8.62,24.0,0,0
2020.0,T Natarajan,16,3,3,3*,0.00,5.0,60.00,0,0,0,0,3,0,16,377,504,16,2/24,31.5,8.02,23.56,0,0
2017.0,T Natarajan,6,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,6,76,115,2,1/26,57.5,9.07,38.0,0,0
2024.0,Tim David,13,3,241,45*,30.13,152,158.55,0,0,14,15,6,0,13.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2023.0,Tim David,16,6,231,45*,25.67,146,158.22,0,0,12,15,10,0,16.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2022.0,Tim David,8,3,186,46,37.2,86,216.28,0,0,12,16,6,0,8.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2021.0,Tim David,1,0,1,1,1.0,3,33.33,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2024.0,Travis Head,15,1,567,102,40.5,296,191.55,1,4,64,32,0,0,15,10,32,0,0/32,0,19.20,0,0,0
2017.0,Travis Head,7,2,151,75*,30.2,108,139.81,0,1,9,6,2,0,7,48,81,2,2/30,40.50,10.12,24.00,0,0
2016.0,Travis Head,3,1,54,37,27.0,40,135.0,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0
2024.0,Trent Boult,15,3,14,12,7.0,16,87.5,0,0,2,0,4,0,16,320,443,16,3/22,27.69,8.31,20.0,0,0
2023.0,Trent Boult,10,3,16,15,16.0,14,114.29,0,0,1,1,5,0,10,228,312,13,3/29,24.0,8.21,17.54,0,0
2022.0,Trent Boult,16,6,40,17*,20.0,29,137.93,0,0,2,1,2,0,16,372,492,16,2/18,30.75,7.94,23.25,0,0
2021.0,Trent Boult,14,4,1,1*,0.0,4,25.0,0,0,0,0,5,0,14,308,406,13,3/28,31.23,7.9,23.69,0,0
2020.0,Trent Boult,15,0,0,0*,0.0,1,0.0,0,0,0,0,4,0,15,344,457,25,4/18,18.28,7.97,13.76,1,0
2019.0,Trent Boult,5,2,7,6,7.0,4,175.0,0,0,0,1,2,0,5,114,163,5,2/27,32.6,8.57,22.8,0,0
2018.0,Trent Boult,14,0,0,0*,0.0,2,0.0,0,0,0,0,9,0,14,316,466,18,2/20,25.88,8.84,17.55,0,0
2017.0,Trent Boult,6,1,5,5*,0.0,8,62.5,0,0,0,0,0,0,6,143,216,5,2/30,43.2,9.06,28.6,0,0
2016.0,Trent Boult,1,0,0,0,0.0,0,0.0,0,0,0,0,1,0,1,24,39,1,1/39,39.0,9.75,24.0,0,0
2015.0,Trent Boult,7,0,0,0,0.0,0,0.0,0,0,0,0,2,0,7,168,236,9,3/19,26.22,8.42,18.66,0,0
,Tripurana Vijay,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Tristan Stubbs,14,6,378,71*,54.0,198,190.91,0,3,24,26,7,0,14,12,15,3,2/11,5.00,7.50,4.00,0,0
2023.0,Tristan Stubbs,2,0,25,20,12.5,31,80.65,0,0,2,0,0,0,2,12,14,1,1/14,14.00,7.00,12.00,0,0
2022.0,Tristan Stubbs,2,0,2,2,1.0,4,50.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2024.0,Tushar Deshpande,13,1,0,0*,0,1.0,0.00,0,0,0,0,2,0,13,288,424,17,4/27,24.94,8.83,16.94,1,0
2023.0,Tushar Deshpande,16,1,0,0*,0,1.0,0.00,0,0,0,0,2,0,16,341,564,21,3/45,26.86,9.92,16.24,0,0
2022.0,Tushar Deshpande,2,0,0,0,0,0.0,0,0,0,0,0,1,0,2,42,63,1,1/40,63.0,9.0,42.0,0,0
2020.0,Tushar Deshpande,5,1,21,20*,21.00,12.0,175.00,0,0,2,1,1,0,5,102,192,3,2/37,64.0,11.29,34.0,0,0
2024.0,Umran Malik,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,6,15,0,0/15,0,15.0,0,0,0
2023.0,Umran Malik,8,1,19,19*,19.00,8.0,237.50,0,0,1,2,1,0,8,120,217,5,2/32,43.40,10.85,24.00,0,0
2022.0,Umran Malik,14,3,4,3*,4.00,8.0,50.00,0,0,0,0,5,0,14,295,444,22,5/25,20.18,9.03,13.41,1,1
2021.0,Umran Malik,3,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,3,72,96,2,1/21,48.00,8.0,36.00,0,0
2024.0,Vaibhav Arora,10,2,1,1*,0,1,100.0,0,0,0,0,1,0,10,180,276,11,3/27,25.09,9.2,16.36,0,0
2023.0,Vaibhav Arora,5,2,3,2*,0,2,150.0,0,0,0,0,3,0,5,96,146,5,2/30,29.2,9.13,19.2,0,0
2022.0,Vaibhav Arora,5,2,5,2,2.50,13,38.46,0,0,0,0,1,0,5,107,164,3,2/21,54.67,9.2,35.67,0,0
,Vaibhav Suryavanshi,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
,Vansh Bedi,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Varun Chakaravarthy,14,0,0,0,0,0.0,0,0,0,0,0,4,0,15,300,402,21,3/16,19.14,8.04,14.29,0,0
2023.0,Varun Chakaravarthy,14,1,1,1,1.00,9.0,11.11,0,0,0,0,4,0,14,316,429,20,4/15,21.45,8.15,15.8,1,0
2022.0,Varun Chakaravarthy,11,4,12,10*,0,18.0,66.67,0,0,2,0,2,0,11,234,332,6,1/22,55.33,8.51,39.0,0,0
2021.0,Varun Chakaravarthy,17,2,2,2*,2.00,4.0,50.00,0,0,0,0,1,0,17,408,448,18,3/13,24.88,6.58,22.66,0,0
2020.0,Varun Chakaravarthy,13,1,10,7*,5.00,15.0,66.66,0,0,0,0,3,0,13,312,356,17,5/20,20.94,6.84,18.35,0,1
2019.0,Varun Chakaravarthy,1,0,0,0,0.00,0.0,0.00,0,0,0,0,0,0,1,18,35,1,1/35,35.0,11.66,18.0,0,0
,Venkata Satyanarayana Penmetsa,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats,No stats
2024.0,Venkatesh Iyer,14,5,370,70,46.25,233,158.8,0,4,35,19,4,0,15,6,28,0,0/28,0,28.00,0,0,0
2023.0,Venkatesh Iyer,14,0,404,104,28.86,277,145.85,1,2,32,21,3,0,14,0,0,0,0,0,0,0,0,0
